Gender,Height,Weight
Male,69.58728,194.498356
Male,73.084894,230.678778
Male,70.648941,193.519855
Male,72.372066,199.376235
Male,69.263429,178.354125
Male,66.205715,167.62966
Male,64.602807,149.937713
Male,68.368597,164.903328
Male,68.890784,192.438687
Male,65.055304,174.355752
Male,71.536056,207.199559
Male,73.059779,196.059169
Male,65.335335,154.115056
Male,69.798457,181.418074
Male,71.898712,203.458767
Male,69.893038,194.532819
Male,69.260292,197.411782
Male,68.570929,192.606717
Male,74.153065,212.276328
Male,67.502966,189.006569
Male,72.793486,217.163282
Male,68.909491,184.615536
Male,68.720529,195.670171
Male,68.312342,169.78084
Male,61.074487,122.680112
Male,69.573592,165.784742
Male,71.165018,198.711519
Male,71.768822,182.072242
Male,68.161925,170.476127
Male,64.890425,157.249289
Male,66.473281,176.60053
Male,67.172932,165.026284
Male,62.562141,164.051983
Male,70.049702,176.589379
Male,69.326189,177.363588
Male,65.600178,146.334379
Male,69.077577,188.259135
Male,64.872571,162.310278
Male,70.704094,202.910599
Male,63.744727,146.159211
Male,66.106038,170.262306
Male,64.564364,164.888435
Male,71.993174,188.564978
Male,73.075657,203.809263
Male,66.034956,160.193764
Male,70.803201,191.9478
Male,65.204522,177.049659
Male,66.242817,161.680383
Male,65.996464,183.47068
Male,67.516768,158.11334
Male,66.307071,162.506037
Male,60.269108,126.455613
Male,68.697124,171.14303
Male,66.734171,181.493158
Male,67.273294,185.285082
Male,66.560105,164.963434
Male,67.51637,173.520053
Male,69.148775,182.75357
Male,69.416119,194.334751
Male,71.616476,208.339312
Male,70.310944,196.749788
Male,68.395192,197.78794
Male,67.777637,191.498221
Male,70.489053,174.04261
Male,74.706964,215.225509
Male,67.115703,187.073884
Male,67.619487,194.518819
Male,69.071314,193.434665
Male,69.458663,187.910876
Male,65.519541,178.289459
Male,71.462961,174.347359
Male,67.42424,176.48509
Male,72.448847,213.35953
Male,72.088107,192.8205
Male,71.331313,194.401079
Male,69.279703,173.273012
Male,70.768762,188.711036
Male,65.409147,143.418013
Male,62.788992,137.324178
Male,68.278842,183.429056
Male,66.108902,182.875349
Male,69.050638,191.522275
Male,71.212076,198.045548
Male,67.593962,173.83087
Male,65.409071,167.629079
Male,71.273326,209.112998
Male,72.432618,204.564479
Male,70.857794,199.966387
Male,70.171479,192.347836
Male,72.122785,200.907146
Male,70.041417,201.546424
Male,70.246654,187.655699
Male,69.440754,184.436003
Male,68.448349,191.824597
Male,72.688514,194.241738
Male,70.171176,207.776547
Male,73.433953,218.6921
Male,69.895624,200.120361
Male,73.181075,223.397572
Male,68.411275,184.148654
Male,70.11697,209.975993
Male,68.580127,196.419012
Male,64.575076,160.165791
Male,64.911521,159.195106
Male,69.654965,189.609858
Male,69.582444,199.267861
Male,70.035068,181.324779
Male,67.174715,178.674938
Male,70.66234,189.139706
Male,68.000081,181.146042
Male,69.130038,179.006333
Male,68.050026,173.196266
Male,66.737927,193.726278
Male,70.441767,194.90177
Male,69.39965,189.939908
Male,69.947636,188.31497
Male,68.742458,188.757037
Male,65.219125,155.137551
Male,67.504901,171.975039
Male,64.845162,154.441122
Male,69.106898,191.148808
Male,68.957439,182.192513
Male,65.551424,175.898627
Male,65.752486,167.667058
Male,67.564942,156.18134
Male,64.828072,146.954516
Male,66.181879,156.490891
Male,71.172869,193.720044
Male,70.482231,215.487572
Male,67.979057,179.415811
Male,72.309265,203.24503
Male,74.814052,232.209377
Male,74.016897,207.710757
Male,70.23649,184.277628
Male,68.528513,172.515039
Male,65.386095,156.865743
Male,67.290404,185.857731
Male,65.892686,175.258072
Male,74.117882,217.354137
Male,68.487078,193.726609
Male,71.456487,179.443186
Male,69.244446,175.232835
Male,65.493509,170.810301
Male,66.816255,176.830677
Male,71.798719,205.899264
Male,68.074623,171.69551
Male,70.212352,185.71276
Male,76.842679,211.724166
Male,63.724727,165.979417
Male,63.222825,172.024814
Male,67.171374,158.368763
Male,68.94972,181.783259
Male,70.41573,216.214906
Male,70.098577,176.67115
Male,68.22486,186.19725
Male,65.071785,174.705111
Male,64.626402,135.894462
Male,68.374531,190.920243
Male,65.759399,164.086411
Male,71.948486,208.204435
Male,66.705673,173.957856
Male,68.279023,184.813909
Male,72.97521,218.572802
Male,68.131271,175.01765
Male,68.602413,186.965591
Male,65.521633,159.936436
Male,71.429097,205.703629
Male,74.141108,219.051728
Male,65.599913,165.229523
Male,73.035807,196.655012
Male,71.059956,189.324671
Male,65.661124,169.958789
Male,69.569235,182.866563
Male,75.259457,227.437138
Male,71.910912,204.031741
Male,73.541609,214.343291
Male,65.389629,178.437949
Male,67.894777,178.177298
Male,67.919671,179.245883
Male,66.658763,183.171528
Male,73.181767,208.839162
Male,70.127887,192.081131
Male,72.731788,213.683943
Male,68.967225,175.552124
Male,69.475076,183.124802
Male,62.182929,152.791828
Male,68.048531,182.755815
Male,65.594302,171.224027
Male,70.330213,185.58874
Male,72.50441,204.627156
Male,71.154717,190.860975
Male,68.005429,194.754189
Male,72.979451,202.176784
Male,67.718393,182.361396
Male,68.522231,188.053333
Male,66.351331,171.68517
Male,68.180093,172.962111
Male,71.878717,211.041211
Male,71.765559,200.800921
Male,71.153524,210.048407
Male,66.094319,175.648763
Male,70.81588,186.597896
Male,71.301841,206.164718
Male,69.806291,186.673516
Male,65.522389,175.571313
Male,68.558354,191.08894
Male,72.267414,211.464488
Male,63.580566,142.17476
Male,71.044756,205.843338
Male,65.67839,163.142052
Male,65.207347,151.875669
Male,64.838194,142.725871
Male,69.964811,186.451543
Male,67.378518,170.001348
Male,63.230812,164.502235
Male,70.375344,180.298357
Male,71.60856,193.070142
Male,67.087552,176.417239
Male,63.973557,160.063502
Male,67.575473,180.41953
Male,65.192862,185.348211
Male,71.781996,205.169235
Male,72.1003,206.224027
Male,72.372194,210.187294
Male,73.099284,215.709114
Male,69.910535,181.591179
Male,64.560828,161.889769
Male,70.346104,197.683319
Male,68.538978,179.571466
Male,67.789381,186.119037
Male,72.629123,192.328967
Male,67.196519,179.209195
Male,75.946866,237.567608
Male,63.956226,152.645848
Male,69.012657,196.322531
Male,64.966347,172.524969
Male,72.055324,202.334695
Male,66.976668,193.823778
Male,70.280086,186.922284
Male,67.193171,179.722743
Male,65.903088,167.616693
Male,73.696859,232.718678
Male,67.97468,171.725457
Male,65.629902,179.995124
Male,65.823951,163.585799
Male,71.71587,190.994311
Male,73.504268,205.473091
Male,64.032319,147.371284
Male,68.279908,199.60284
Male,74.338739,220.383448
Male,69.81152,206.285581
Male,71.417946,209.226567
Male,73.291508,228.558785
Male,72.087032,205.389056
Male,63.914541,167.842392
Male,72.247325,193.511695
Male,70.597025,188.450674
Male,70.865616,214.981394
Male,71.958388,198.404176
Male,68.153702,178.165802
Male,68.929542,189.583426
Male,66.299193,180.201266
Male,65.273539,149.934606
Male,68.484029,180.896287
Male,65.641536,170.100647
Male,68.86875,178.818828
Male,68.45943,181.363397
Male,69.321305,194.330003
Male,70.464318,203.25848
Male,72.665242,219.095166
Male,69.339667,181.904824
Male,68.568959,185.975825
Male,71.617824,201.679352
Male,68.903942,175.445063
Male,72.664504,188.395182
Male,71.380311,217.368488
Male,70.281162,211.579496
Male,70.710406,197.060884
Male,68.52125,186.718802
Male,61.740658,140.009979
Male,68.772464,187.550831
Male,73.568636,205.35946
Male,66.55973,179.21657
Male,70.309778,208.496497
Male,72.564221,211.766427
Male,73.689808,228.448827
Male,68.141642,170.799951
Male,68.457061,186.208566
Male,73.838929,229.339512
Male,66.667894,176.882637
Male,74.400658,240.942267
Male,67.766513,172.669566
Male,64.069492,155.344798
Male,66.635115,170.372216
Male,69.380303,194.749524
Male,70.00198,190.088063
Male,74.594736,227.116582
Male,68.461383,175.62462
Male,69.5817,187.028747
Male,67.047702,183.063058
Male,71.223423,194.941407
Male,67.073504,167.284904
Male,73.119693,208.578476
Male,66.463445,169.965152
Male,67.786333,164.336269
Male,70.3495,195.971477
Male,71.125754,205.63605
Male,72.297584,212.058247
Male,68.955335,193.828445
Male,67.14351,165.143924
Male,69.9668,189.838618
Male,68.572684,189.126582
Male,68.092965,169.936601
Male,75.885433,224.133192
Male,71.991643,211.019113
Male,68.456754,185.534021
Male,72.467025,208.294589
Male,67.737146,166.352335
Male,70.034821,174.324839
Male,72.19291,216.196483
Male,69.592943,187.863071
Male,71.050918,200.734578
Male,70.809559,181.56369
Male,68.061914,189.368824
Male,73.390987,203.513415
Male,75.341584,218.533016
Male,72.252705,205.234403
Male,66.17587,176.479343
Male,61.678481,156.445475
Male,71.892218,199.829699
Male,62.476803,148.914288
Male,67.966406,186.606552
Male,69.693408,201.481472
Male,62.948682,150.670938
Male,71.359472,197.472656
Male,67.332378,187.708566
Male,67.77967,192.199788
Male,69.161404,175.296969
Male,68.863208,201.795504
Male,67.075852,203.493687
Male,67.303386,187.346637
Male,67.524639,174.39973
Male,68.568375,179.795968
Male,71.566517,198.026785
Male,73.229116,210.54597
Male,69.43986,169.496511
Male,71.623098,220.337155
Male,65.768518,171.405226
Male,72.744545,208.381539
Male,67.231261,178.073055
Male,70.877826,192.349522
Male,69.962811,189.022746
Male,65.87235,178.216678
Male,70.859191,184.493251
Male,71.594926,197.887063
Male,70.05099,184.83352
Male,67.500067,175.879804
Male,65.148688,140.512792
Male,69.022974,187.56869
Male,70.821917,184.447667
Male,70.859347,190.79919
Male,68.05445,177.031907
Male,69.836977,186.283925
Male,63.492099,160.490301
Male,66.631402,164.059157
Male,70.884666,191.888043
Male,67.356598,181.372971
Male,70.440713,225.797525
Male,69.427612,196.249698
Male,68.845117,187.027829
Male,71.329898,196.61982
Male,75.282847,219.11321
Male,68.314188,174.243488
Male,66.778724,158.71587
Male,70.569455,185.963995
Male,66.991167,159.761656
Male,67.608067,178.886205
Male,72.77821,201.185085
Male,72.358249,175.165508
Male,70.639979,189.80977
Male,68.562179,190.365472
Male,68.138426,192.570363
Male,63.393159,136.672644
Male,63.671288,161.578641
Male,69.57803,195.322675
Male,69.101983,194.581051
Male,70.963369,178.551191
Male,70.359691,196.138028
Male,69.24464,179.366457
Male,68.932069,187.626609
Male,72.422761,204.706101
Male,68.434119,194.607053
Male,71.595832,196.672557
Male,72.970283,200.510726
Male,68.721824,186.42542
Male,70.59742,200.372578
Male,70.544008,209.70673
Male,61.136475,125.827022
Male,70.819304,204.580699
Male,67.837986,192.368777
Male,72.354772,224.603655
Male,70.087753,198.702176
Male,65.513907,162.729848
Male,69.368221,187.333481
Male,70.434739,188.758432
Male,69.163188,200.606238
Male,69.082445,194.280066
Male,65.625006,188.318588
Male,70.254261,176.048644
Male,74.261877,218.508339
Male,73.42797,223.1907
Male,68.953082,180.482259
Male,69.309503,191.415025
Male,71.969598,210.494003
Male,69.263679,196.375782
Male,69.322224,206.077885
Male,64.571017,167.44414
Male,69.605883,187.5319
Male,71.977896,203.076479
Male,71.382577,205.545795
Male,68.914254,186.714568
Male,70.647139,207.556408
Male,71.590684,201.611494
Male,71.860625,202.906859
Male,64.149696,153.881377
Male,68.082546,162.510469
Male,71.187911,192.969276
Male,68.260019,186.3046
Male,68.155466,179.25357
Male,66.270257,159.008992
Male,64.762259,177.224826
Male,64.594459,161.6361
Male,67.405951,158.753629
Male,72.117757,184.683527
Male,68.143983,167.294542
Male,69.552041,186.902313
Male,71.803669,196.206257
Male,68.071787,172.706258
Male,68.503056,205.891234
Male,69.241642,192.100036
Male,62.807212,139.310571
Male,63.786402,169.072736
Male,71.458664,189.176175
Male,70.358522,201.601812
Male,70.439221,194.096131
Male,68.384387,168.153561
Male,70.949473,185.97165
Male,71.105578,206.493613
Male,70.135266,186.108408
Male,60.93574,140.151716
Male,71.70239,199.946155
Male,71.159536,197.258662
Male,71.127083,207.575179
Male,70.451585,182.856213
Male,72.363354,216.056503
Male,67.906763,167.726192
Male,67.724936,180.051856
Male,71.774206,190.408985
Male,72.79673,196.504136
Male,70.403673,188.594408
Male,73.143178,217.238225
Male,70.438929,197.177588
Male,68.522049,176.707355
Male,62.494733,144.461723
Male,69.325882,218.906557
Male,71.918302,203.846582
Male,72.06318,205.94164
Male,72.707224,204.365104
Male,67.894812,178.327236
Male,69.893151,200.120674
Male,68.319187,173.777186
Male,71.704218,202.995133
Male,65.540303,145.913545
Male,64.821504,166.129614
Male,68.690373,200.307314
Male,75.427161,222.183967
Male,70.593727,217.644149
Male,71.006749,195.230403
Male,67.36349,178.173833
Male,67.167022,186.354916
Male,72.588021,204.343187
Male,67.719814,171.731928
Male,71.773744,200.129819
Male,60.936236,152.34938
Male,68.275491,181.454462
Male,68.650218,176.030067
Male,67.837608,185.733802
Male,72.391948,206.672708
Male,69.357491,187.40143
Male,69.508182,200.242479
Male,66.970286,180.636689
Male,68.058837,187.779075
Male,73.84753,205.479368
Male,70.428474,199.144178
Male,68.360606,187.923291
Male,75.156879,250.317151
Male,66.118763,184.130542
Male,67.773786,187.163669
Male,60.26719,132.948179
Male,70.77967,193.759932
Male,65.119349,165.839045
Male,66.214664,180.575334
Male,69.017378,191.813674
Male,67.14453,185.787865
Male,69.47615,209.177581
Male,69.741596,183.676902
Male,68.304536,203.230652
Male,71.052559,191.007762
Male,67.962935,190.964766
Male,65.775658,170.219947
Male,70.545981,195.17927
Male,68.854857,196.719284
Male,67.616383,165.955953
Male,63.764049,157.511938
Male,69.717138,201.471331
Male,69.559053,188.241226
Male,70.008973,184.061796
Male,68.111097,163.700812
Male,72.093468,207.130109
Male,73.075345,211.11481
Male,73.90367,206.641217
Male,67.003556,171.536555
Male,65.738883,166.622732
Male,63.861554,157.413147
Male,67.782658,189.909671
Male,68.032908,182.74196
Male,66.528266,164.724935
Male,69.357976,200.941916
Male,65.876938,174.301247
Male,68.359874,194.466166
Male,75.537221,212.008743
Male,67.802044,187.289802
Male,67.864312,175.602708
Male,66.499823,162.624327
Male,64.950812,162.900241
Male,69.353427,180.52058
Male,67.942785,185.00961
Male,67.448656,170.505749
Male,69.639738,190.251042
Male,72.445213,209.323421
Male,67.459899,182.629348
Male,69.948103,196.473754
Male,71.679295,215.875149
Male,64.98809,169.409645
Male,60.217019,146.956646
Male,71.414337,192.573546
Male,68.914623,202.737714
Male,73.609107,211.46048
Male,68.689515,180.932596
Male,74.31989,210.041703
Male,67.352019,174.629995
Male,68.362858,189.203925
Male,69.683643,188.152168
Male,68.843012,153.46805
Male,66.550288,179.097249
Male,68.992079,186.025665
Male,67.318545,178.07836
Male,64.96118,164.295441
Male,71.363595,212.594865
Male,68.748388,174.654961
Male,69.915093,196.429543
Male,73.972511,216.859756
Male,69.068088,183.581659
Male,68.746986,195.116244
Male,67.971721,166.31193
Male,65.806015,178.972481
Male,64.579717,156.917314
Male,70.462303,191.920727
Male,71.330554,198.423279
Male,70.968528,183.196714
Male,65.239635,158.619761
Male,69.501223,186.595515
Male,70.192414,198.141175
Male,68.499441,184.660637
Male,69.191824,166.253276
Male,70.563361,189.70297
Male,69.426483,199.339857
Male,69.777875,191.497899
Male,67.47117,181.552992
Male,64.434567,166.66957
Male,66.90026,192.015679
Male,70.15002,200.147705
Male,66.687038,170.71223
Male,61.611121,136.668509
Male,68.163315,194.177979
Male,69.219568,218.314451
Male,70.06593,195.857013
Male,69.883451,181.674739
Male,69.033824,180.80445
Male,70.717439,205.549672
Male,69.082703,183.405526
Male,68.413366,184.010267
Male,70.102246,191.995693
Male,72.19723,193.790995
Male,71.636974,200.713271
Male,68.647412,178.40397
Male,66.378411,163.783703
Male,69.072177,207.018105
Male,68.85868,185.540119
Male,72.289596,213.89669
Male,65.489762,172.467088
Male,70.639451,210.798263
Male,71.959188,209.78398
Male,71.053249,215.258776
Male,69.780164,191.959129
Male,69.431259,200.21849
Male,72.311261,199.75143
Male,65.809912,191.563495
Male,65.914971,167.722629
Male,70.645191,204.868291
Male,65.234102,167.37298
Male,70.19692,214.004438
Male,64.068362,147.19719
Male,66.819251,178.169091
Male,74.112304,240.851729
Male,69.001537,211.124825
Male,69.996663,196.507741
Male,67.467771,170.484397
Male,74.446608,213.701377
Male,70.119098,180.243709
Male,68.786316,179.937696
Male,67.72725,178.300513
Male,70.839872,201.390763
Male,70.332715,190.409829
Male,69.47741,191.763852
Male,70.967267,194.197812
Male,64.144222,159.63374
Male,70.6647,201.802789
Male,69.491523,185.683586
Male,68.489164,182.331487
Male,66.933738,177.603446
Male,66.857194,180.344335
Male,69.861439,183.813798
Male,66.695296,157.728114
Male,70.567224,205.281296
Male,64.32858,163.977238
Male,64.991405,144.551044
Male,68.128991,177.897336
Male,71.95468,207.693089
Male,68.733249,184.510023
Male,70.962042,188.730943
Male,70.899517,193.454165
Male,71.834466,208.693236
Male,65.712982,162.291215
Male,68.491312,193.458537
Male,70.120378,182.417417
Male,66.867246,166.398122
Male,72.445634,202.993331
Male,70.89389,194.687101
Male,68.309374,171.305465
Male,71.594783,201.260629
Male,68.879179,192.345052
Male,69.35332,194.450557
Male,70.037158,199.499124
Male,68.671465,186.129922
Male,66.467378,180.765909
Male,70.299585,213.472574
Male,72.350242,201.914847
Male,70.379932,189.717054
Male,65.010905,157.61147
Male,68.156312,177.00376
Male,69.923714,207.074913
Male,73.432736,208.870918
Male,63.72026,156.769607
Male,62.258636,129.291982
Male,72.210153,202.091037
Male,74.244124,222.246795
Male,70.114694,216.946547
Male,72.201204,201.877657
Male,68.092855,175.155597
Male,68.041055,186.057644
Male,71.422887,188.959905
Male,72.873203,219.026141
Male,69.641821,192.942068
Male,67.684326,188.223099
Male,67.383136,180.092296
Male,63.418763,150.85691
Male,65.215556,174.931143
Male,69.465859,192.978529
Male,68.930729,186.781004
Male,69.217009,188.089942
Male,68.941659,172.382547
Male,67.452767,195.154314
Male,65.376435,152.289839
Male,69.639312,174.157633
Male,64.790451,157.000464
Male,68.862988,192.027534
Male,67.083264,182.008911
Male,67.038865,167.912793
Male,67.295351,189.809761
Male,70.549153,194.210823
Male,65.404886,176.155549
Male,67.1101,159.311292
Male,66.862725,173.532699
Male,71.955362,205.564071
Male,64.03776,163.048934
Male,61.625861,147.866825
Male,70.959591,202.11628
Male,66.911863,166.901515
Male,69.220668,168.521567
Male,67.374765,188.772154
Male,71.541082,211.836464
Male,71.890665,203.895458
Male,73.610215,216.402264
Male,64.096326,161.809545
Male,70.962617,195.017206
Male,70.280272,203.465192
Male,67.444454,171.380603
Male,69.473096,187.120945
Male,68.743647,189.780275
Male,70.901461,200.466281
Male,66.668727,157.488183
Male,67.788799,173.64304
Male,68.457035,183.52252
Male,69.509852,193.223197
Male,69.769604,188.844172
Male,66.487231,176.009083
Male,72.72662,219.133231
Male,71.490179,189.990127
Male,71.473571,198.077199
Male,64.639449,165.071397
Male,69.689848,186.377448
Male,70.004887,187.71678
Male,67.03283,157.45154
Male,69.885301,185.729441
Male,65.357759,158.04323
Male,64.445098,138.092636
Male,68.286426,181.404808
Male,69.936447,177.381766
Male,68.382522,191.593624
Male,67.51095,182.89736
Male,71.872584,193.138077
Male,72.038944,181.290484
Male,68.688931,178.5075
Male,68.688855,187.322575
Male,67.559149,192.957731
Male,69.51564,189.425072
Male,72.203877,194.867543
Male,71.305714,196.972717
Male,69.634527,175.390825
Male,69.206348,196.268708
Male,67.192076,187.114144
Male,72.16981,199.039568
Male,69.628557,206.017257
Male,67.900875,184.207416
Male,64.766566,159.076588
Male,69.026501,180.702751
Male,69.380499,192.759875
Male,63.012445,162.690594
Male,69.773921,197.628079
Male,70.22947,195.146307
Male,64.935744,145.765027
Male,76.268668,247.386741
Male,66.463407,166.015738
Male,68.411953,179.427933
Male,71.781057,199.714421
Male,67.383153,198.550575
Male,70.095175,196.188048
Male,72.720603,206.396597
Male,70.550548,190.365182
Male,64.484024,164.64647
Male,68.419983,189.603114
Male,67.396783,179.573295
Male,69.76193,188.955832
Male,66.811802,179.537042
Male,69.394992,204.58673
Male,70.419694,190.840499
Male,62.693324,153.889337
Male,71.20166,210.16987
Male,65.035786,168.618676
Male,69.575891,206.600442
Male,73.798936,211.764141
Male,68.088049,177.372815
Male,71.447194,192.914809
Male,68.037676,178.113253
Male,67.77487,159.088865
Male,68.179198,170.541401
Male,72.990916,205.64992
Male,69.907081,183.280807
Male,68.198796,188.202321
Male,68.784717,192.407835
Male,67.568385,186.056729
Male,70.824643,184.516688
Male,73.682466,211.285555
Male,62.95115,145.694359
Male,65.455855,161.328228
Male,72.736293,211.170289
Male,68.840211,181.552559
Male,67.467086,162.475957
Male,61.328502,139.827984
Male,73.358383,212.256253
Male,65.159439,157.690502
Male,71.98183,220.757256
Male,70.8638,185.422778
Male,67.619196,181.905319
Male,68.338237,182.676042
Male,70.347617,211.490801
Male,70.482681,197.287686
Male,67.783782,182.62173
Male,72.460609,203.421676
Male,70.432048,193.237605
Male,71.053368,212.110879
Male,69.622917,186.354367
Male,65.682365,186.270773
Male,70.427603,174.046351
Male,69.578525,180.714444
Male,68.084987,183.329033
Male,72.617038,199.056247
Male,70.95699,196.560308
Male,78.52821,253.889004
Male,66.775983,156.8811
Male,69.237052,197.560031
Male,67.724182,176.269148
Male,72.14053,204.63544
Male,67.799645,177.786078
Male,71.456662,200.592582
Male,66.045507,170.237314
Male,67.673859,185.099404
Male,66.733634,171.524042
Male,69.585956,176.165704
Male,65.120735,156.377044
Male,67.441535,168.431869
Male,69.816099,203.223323
Male,73.413206,222.220352
Male,66.222518,163.571042
Male,69.940973,180.473458
Male,71.839443,189.032685
Male,73.205342,220.663387
Male,73.846891,228.27518
Male,67.320776,163.292432
Male,71.524038,194.087869
Male,71.319428,210.270569
Male,68.1942,181.028404
Male,64.703792,155.878194
Male,74.842875,213.334891
Male,67.890405,162.955173
Male,69.356109,185.916642
Male,70.95103,196.699671
Male,69.197548,191.542329
Male,69.267902,172.321312
Male,68.824452,190.764014
Male,66.946301,174.166587
Male,69.920822,194.724703
Male,69.133081,192.172137
Male,71.843308,196.505814
Male,74.066879,214.342466
Male,66.677902,174.741784
Male,61.890359,140.804102
Male,67.250383,166.59457
Male,63.008723,158.316028
Male,72.075523,202.849637
Male,74.885219,211.166268
Male,70.66025,185.75506
Male,65.737812,179.48949
Male,72.761711,200.507356
Male,67.639215,164.583051
Male,60.72108,123.62836
Male,63.873409,152.55462
Male,63.774863,160.627934
Male,72.362112,207.39483
Male,70.406172,200.842247
Male,68.633157,193.937299
Male,66.404782,168.289127
Male,66.349882,172.734765
Male,70.355033,182.688091
Male,67.524328,185.299377
Male,69.55888,196.480848
Male,66.030176,168.875994
Male,68.507812,183.595059
Male,71.230932,198.066508
Male,67.880407,177.249146
Male,66.873034,173.06134
Male,65.952258,185.927997
Male,70.020112,182.564518
Male,68.295778,171.916742
Male,70.01378,184.374504
Male,69.170561,173.847926
Male,69.776687,203.455105
Male,68.087904,170.125245
Male,69.608298,181.558603
Male,69.755107,180.167613
Male,69.844205,195.892671
Male,71.304176,192.847099
Male,65.362165,158.877206
Male,67.328801,189.21579
Male,69.862057,191.913025
Male,68.768487,187.844857
Male,70.272582,188.916579
Male,68.168936,200.006438
Male,68.768645,187.706154
Male,65.504823,161.745071
Male,69.993354,185.678102
Male,72.318172,211.761338
Male,72.659629,186.189999
Male,69.113828,184.338082
Male,70.030762,205.847784
Male,67.655543,178.91594
Male,71.160905,194.379366
Male,65.077752,177.715215
Male,72.545993,199.16883
Male,65.924959,148.386418
Male,72.350501,203.042213
Male,63.529634,156.789293
Male,72.323699,209.450911
Male,68.466211,192.53334
Male,67.744707,176.264736
Male,67.297478,166.807839
Male,64.066957,145.864086
Male,69.529671,187.533675
Male,70.106641,201.879429
Male,66.774916,161.559301
Male,67.95758,169.055491
Male,66.717274,183.715815
Male,71.415187,197.862665
Male,71.40507,211.172791
Male,69.329213,196.139534
Male,70.976491,199.809881
Male,68.205541,178.9053
Male,68.793425,170.523536
Male,62.453383,150.715885
Male,65.542514,168.300029
Male,71.428569,184.340747
Male,69.089802,198.410627
Male,66.193772,176.58534
Male,71.146705,205.764892
Male,64.970718,166.753111
Male,68.145621,197.47693
Male,62.672487,166.102425
Male,64.526341,156.540929
Male,69.411205,178.591842
Male,66.166533,187.30837
Male,70.18702,182.904304
Male,70.982273,183.743105
Male,69.748372,178.50234
Male,68.99068,195.421116
Male,67.993995,187.695369
Male,69.126022,190.692105
Male,69.163989,174.395148
Male,67.901515,173.915819
Male,67.69143,177.113346
Male,72.430469,189.179011
Male,66.529606,180.29652
Male,67.393229,185.556555
Male,71.816106,205.92514
Male,65.561874,172.808129
Male,68.281,186.677678
Male,73.649138,223.289806
Male,67.93499,182.271021
Male,67.429827,188.436838
Male,72.005766,213.070019
Male,70.396879,199.985202
Male,67.989612,181.782546
Male,71.583272,193.085491
Male,68.312478,184.532866
Male,69.59118,197.36313
Male,70.094935,196.639266
Male,69.710176,184.055959
Male,69.741481,176.995817
Male,65.426983,189.943109
Male,68.306625,178.628881
Male,67.178234,172.469625
Male,71.678055,200.896048
Male,67.391774,174.658931
Male,71.635501,200.75532
Male,69.716554,181.94289
Male,67.174572,170.302575
Male,70.435701,186.809199
Male,70.790632,200.364978
Male,68.231738,167.930408
Male,69.703222,191.703763
Male,70.691598,184.689523
Male,69.78132,184.841583
Male,67.956049,166.552966
Male,72.268323,207.585873
Male,75.441058,230.987022
Male,68.578131,181.487446
Male,71.675393,193.441744
Male,68.777215,177.356393
Male,69.841423,190.270866
Male,72.384493,228.209887
Male,70.315049,192.967756
Male,72.116248,203.053787
Male,64.704011,173.58515
Male,67.992714,167.176045
Male,67.414861,164.867862
Male,70.065774,186.913938
Male,68.429372,184.252544
Male,66.342743,176.309574
Male,73.005906,193.086474
Male,68.205843,200.754488
Male,67.172828,181.886241
Male,71.472055,201.448679
Male,70.014365,179.774158
Male,74.403199,227.824916
Male,71.453737,210.692148
Male,64.042625,154.423733
Male,65.559754,163.011692
Male,67.54557,195.860324
Male,64.217824,152.75669
Male,72.541897,198.733934
Male,67.497304,167.474748
Male,66.699606,177.292477
Male,69.384661,198.516607
Male,72.587375,189.104046
Male,70.288582,195.917873
Male,71.70236,214.787698
Male,71.330064,205.815358
Male,66.71395,170.065479
Male,73.412119,218.755755
Male,71.795809,209.128403
Male,68.832327,172.269277
Male,74.971936,237.575314
Male,63.275899,164.553855
Male,70.884109,190.554244
Male,69.13988,181.75613
Male,67.269994,171.474446
Male,69.893558,190.100836
Male,73.665274,222.52839
Male,65.528857,184.428199
Male,68.508851,191.395759
Male,69.29683,185.649086
Male,70.542201,210.198845
Male,73.912549,202.42996
Male,67.396021,144.277671
Male,72.73897,187.222909
Male,72.177193,217.517537
Male,68.995107,182.898117
Male,66.6688,175.192721
Male,70.881608,181.988856
Male,70.776415,203.241192
Male,70.071184,188.262996
Male,67.089302,164.548646
Male,66.067548,153.056658
Male,70.874792,219.801241
Male,70.996259,185.895287
Male,68.727573,191.608447
Male,69.759638,196.731372
Male,67.384181,183.540569
Male,67.196188,176.950744
Male,67.071263,177.335255
Male,71.291976,187.964721
Male,62.470603,146.045528
Male,69.541697,182.816422
Male,70.090421,173.808422
Male,71.154576,194.383011
Male,66.881314,173.554645
Male,64.98085,151.449737
Male,70.028869,198.095972
Male,66.145868,202.130274
Male,73.256681,205.575284
Male,69.201759,185.258335
Male,71.695482,197.375666
Male,67.709438,168.919827
Male,70.418957,201.673083
Male,73.526165,202.310574
Male,75.824463,230.438237
Male,71.36999,214.283579
Male,68.146474,192.153701
Male,67.116259,180.82522
Male,70.053008,186.586028
Male,65.419081,171.935771
Male,71.593832,203.231489
Male,71.687392,203.561846
Male,65.411492,160.969555
Male,69.762168,187.116818
Male,74.228324,219.709085
Male,65.857577,174.763422
Male,72.921871,209.748799
Male,70.365138,206.579525
Male,66.273417,178.614291
Male,66.08945,166.506641
Male,61.314525,149.877066
Male,73.976005,214.203287
Male,71.965158,213.697374
Male,74.133664,204.367107
Male,71.603023,208.019661
